37406;ASS 2019.073;Aguardando Resposta Terceiros;Concluir processo ( Nota devolutiva );CRI - 2ª Zona;17/12/2019;19/12/2019;;
37405;ASS 2019.073;Fazer Contato Terceiro;Anexar documentos solicitados;CRI - 2ª Zona;17/12/2019;17/12/2019;;
37404;ASS 2019.073;Fazer Contato Terceiro;Solicitar comprovação funcional;IDAF;17/12/2019;17/12/2019;;
37403;ASS 2019.073;Aguardando Resposta Cliente;Entregar certidão do  IDAF;;13/12/2019;17/12/2019;;
37402;ASS 2019.073;Fazer Contato Cliente;Comunicar nota devolutiva;;12/12/2019;13/12/2019;;
37401;ASS 2017.075;Fazer Contato Cliente;Comunicar CAR pronto e cobrar valores finais ( 450,00 );;17/12/2019;17/12/2019;;
37400;PAQ 2019.045;Arquivar;;Helio Campos;17/12/2019;17/12/2019;;
37399;PAQ 2019.045;Fazer Contato Terceiro;Enviar finalização desenhos;Milton Assad;17/12/2019;17/12/2019;;
37398;PAQ 2019.045;Desenhando;;Helio Campos;17/12/2019;17/12/2019;;
37397;PAQ 2019.019;Atividades Internas;Elaborar ART de execução;Helio Campos;17/12/2019;24/12/2019;;
37396;PAQ 2019.019;Fazer Desenho;Retificar a pedido da prefeitura;Livre;17/12/2019;19/12/2019;;
37395;ASS 2019.120;Fazer Contato Cliente;Definir serviço e orçamento;Helio Campos;16/12/2019;16/12/2019;;
37394;ASS 2019.097;Fazer Contato Cliente;Definir forma de assinar e receber valores;;17/12/2019;;;
37393;ASS 2018.103;Atividades Internas;Elaborar novas ART´s;Helio Campos;16/12/2019;;;
37392;ASS 2019.021;Aguardando Resposta Cliente;Enviar ART de execução e Plantas assinadas;;13/12/2019;;;
37391;ASS 2019.109;Arquivar;;;16/12/2019;16/12/2019;;
37390;PAQ 2016.028;Fazer Contato Terceiro;Apresentar Estudo às 13:30;Pe Maroni;17/12/2019;17/12/2019;;
37389;ASS 2019.119;Atividades Internas;Montar Processo;;16/12/2019;17/12/2019;;
37388;ASS 2018.096;Fazer Contato Terceiro;Entregar Planta aprovada e Alvará;Dardengo;16/12/2019;16/12/2019;;
37387;PAQ 2018.044;Arquivar;;Helio Campos;16/12/2019;16/12/2019;;
37386;PAQ 2018.044;Fazer Contato Cliente;Informar dados encontrados ( liguei para Marcelo - vai retificar );;16/12/2019;16/12/2019;;
37385;PAQ 2018.044;Atividades Internas;Revisar contrato Marcelo - áreas do Claudio;Helio Campos;12/12/2019;16/12/2019;;
37384;ASS 2019.021;Fazer Contato Cliente;Solicitar ART de execução e assinaturas nos projetos;;13/12/2019;13/12/2019;;
37383;ASS 2019.021;Aguardando Resposta Terceiros;Atender solicitação;Napolitano;12/12/2019;16/12/2019;;
37382;PAQ 2019.043;Arquivar;Continua no ASS 2019.119;;16/12/2019;16/12/2019;;
37381;ASS 2019.119;Fazer Contato Terceiro;Enviar e Buscar Plotagem;Print Mark;16/12/2019;16/12/2019;;
37380;ASS 2019.119;Fazer Contato Cliente;Definir serviço e orçamento;Helio Campos;12/12/2019;12/12/2019;;
37379;ASS 2019.069;Fazer Contato Terceiro;Devolver planta retificada;Prefeitura - GL;16/12/2019;17/12/2019;;
37378;ASS 2019.069;Fazer Contato Terceiro;Enviar e Buscar Plotagem;Print Mark;16/12/2019;16/12/2019;;
37377;ASS 2019.069;Fazer Desenho;Retificar a pedido Prefeitura;Lucas;13/12/2019;16/12/2019;;
37376;ASS 2018.103;Fazer Contato Terceiro;Enviar e Buscar Plotagem ( prancha 01/02 - protocolo 42062/15 );Print Mark;16/12/2019;18/12/2019;;
37375;ASS 2018.103;Fazer Contato Terceiro;Enviar e Buscar Plotagem;Print Mark;16/12/2019;16/12/2019;;
37374;ASS 2012.258;Aguardando Resposta Cliente;Devolver documentos assinados e pag. De taxas;;16/12/2019;;;
37373;ASS 2017.075;Aguardando Resposta Terceiros;Registrar CAR ( ficou pronto no Idaf);Agrigeo - Serginho;16/12/2019;17/12/2019;;
37372;ASS 2017.075;Aguardando Resposta Cliente;Reenviar procuração assinada;;29/11/2019;16/12/2019;;
37371;PAQ 2016.028;Fazer Contato Cliente;Agendar entrega ;;16/12/2019;17/12/2019;;
37370;PAQ 2016.028;Fazer Contato Terceiro;Enviar e Buscar Plotagem;Print Mark;16/12/2019;16/12/2019;;
37369;ASS 2018.096;Fazer Contato Terceiro;Retirar Projeto e Alvará;Prefeitura - GL;16/12/2019;16/12/2019;;
37368;PRS 2019.030;Desenhando;;Lucas;16/12/2019;19/12/2019;;
37367;PRS 2019.030;Fazer Contato Terceiro;Confirmar confrontação;Isaias e Luiza;16/12/2019;17/12/2019;;
37366;PRS 2019.030;Fazer Contato Terceiro;Confirmar confrontação;João Dias;16/12/2019;16/12/2019;;
37365;ASS 2019.017;Fazer Contato Terceiro;Tentar imprimir CND ( não liberada );Receita Federal;16/12/2019;16/12/2019;;
37364;PRS 2019.030;Aguardando Resposta Terceiros;Ficou de ajudar - ligar para o sr. Pedro ;Marcia - Paróquia;11/12/2019;12/12/2019;;
37363;PRS 2019.030;Fazer Contato Terceiro;Solicitei ajuda para citar nomes confrontantes ( depois de ligação dela );Marcia - Paróquia;11/12/2019;11/12/2019;;
37362;PRS 2019.031;Fazer Contato Terceiro;Ligar para confirmar confrontação ( 9 8801-9514 );Dr. Ary ;12/12/2019;16/12/2019;;
37361;PRS 2019.031;Aguardando Resposta Terceiros;Passar novo contatto ( Ligar para Dr. Ary );Marcia - Paróquia;11/12/2019;12/12/2019;;
37360;PRS 2019.015;Fazer Contato Cliente;Comunicar ida Piuma e medida encontrada ( 20,50 );Helio Campos;15/12/2019;16/12/2019;;
37359;ASS 2019.068;Aguardando Resposta Terceiros;Conclusão processo - Protocolo 120018;CRI - 1ª Zona;13/12/2019;18/12/2019;;
37358;ASS 2019.112;Aguardando Resposta Cliente;Devolver documentos assinados e valores taxas e serviço;;14/12/2019;16/12/2019;;
37357;PRS 2019.037;Aguardando Resposta Cliente;Atender solicitação;;13/12/2019;18/12/2019;16/12/2019;
37356;ASS 2019.118;Aguardando Resposta Terceiros;Analisar dados escritura;Helio Campos;13/12/2019;18/12/2019;;
37355;ASS 2019.118;Aguardando Resposta Terceiros;Atender solicitação;CRI - 1ª Zona;12/12/2019;13/12/2019;;
37354;ASS 2015.087;Fazer Contato Terceiro;Dar Entrada;Prefeitura - SEMDURB;13/12/2019;17/12/2019;;
37353;ASS 2019.107;Fazer Contato Terceiro;Reconhecer firma procuração;Cartório Notarial;13/12/2019;13/12/2019;;
37352;ASS 2018.049;Aguardando Resposta Terceiros;Vir ao escritório montar defesa;Dr. Thiago;12/12/2019;19/12/2019;16/12/2019;
37351;PRS 2019.038;Aguardando Resposta Terceiros;Atender solicitação ( passou boleto para pagamento );Rafael;13/12/2019;27/12/2019;;
37350;PRS 2019.038;Fazer Contato Terceiro;Solicitar ajustes planta;Rafael;13/12/2019;13/12/2019;;
37349;ASS 2019.097;Revisar;Montagem de processo;Helio Campos;13/12/2019;17/12/2019;;
37348;ASS 2019.057;Fazer Contato Terceiro;Solicitar ART de Execução ( fiz eu mesmo );Milton Assad;13/12/2019;19/12/2019;;
37347;ASS 2019.069;Fazer Contato Terceiro;Tirar dúvidas - Alcione - Detalhamento calçada;Prefeitura - GL;13/12/2019;13/12/2019;;
37346;PAQ 2019.044;Revisar;2ª Revisão;Helio Campos;12/12/2019;;;
37345;ASS 2019.087;Fazer Contato Terceiro;Dar Entrada;Prefeitura - SEMDURB;13/12/2019;17/12/2019;;
37344;ASS 2019.068;Aguardando Resposta Cliente;Atender solicitação;;13/12/2019;13/12/2019;;
37343;ASS 2019.068;Fazer Contato Cliente;Solicitando o envio da cópia autenticada (por zap);;13/12/2019;13/12/2019;;
37342;ASS 2019.068;Fazer Contato Terceiro;Levar documentos solicitados e pagar complemento;CRI - 1ª Zona;13/12/2019;13/12/2019;;
37341;ASS 2019.112;Fazer Contato Cliente;Apresentar Orçamento ( Condomínio - 5.274,08 e Averbação 2.272,75 );Rosa;12/12/2019;14/12/2019;;
37340;PAQ 2019.013;Aguardando Resposta Terceiros;Elaborar estudo ;Valter Prado;11/12/2019;27/12/2019;;
37339;ASS 2019.118;Fazer Contato Terceiro;Solicitar Certidão de ônus;CRI - 1ª Zona;10/12/2019;12/12/2019;;
37338;ASS 2019.118;Fazer Contato Cliente;Definir serviço e orçamento;;10/12/2019;10/12/2019;;
37337;ASS 2019.113;Fazer Contato Terceiro;Solicitar Assinaturas;Odete;12/12/2019;20/12/2019;;
37336;PRS 2019.038;Fazer Contato Cliente;Ir no Local -  dia 13 as 14 hs;;12/12/2019;13/12/2019;13/12/2019;
37335;ASS 2015.019;Aguardando Resposta Terceiros;Atender solicitação;Dr. Marcelo Balina;13/12/2019;;;
37334;ASS 2015.019;Fazer Contato Terceiro;Solicitar cobrança do processo no Forum - 4ª vara;Dr. Marcelo Balina;12/12/2019;13/12/2019;;
37333;ASS 2015.019;Fazer Contato Cliente;Cobrar andamento - Protocolo 10227;CRI - 2ª Zona;12/12/2019;12/12/2019;;
37332;PAQ 2019.052;Fazer Desenho;Continuar passando levantamento a limpo;Livre;11/12/2019;;;
37331;ASS 2019.073;Fazer Contato Terceiro;Verificar se averbação feita atende para transferência;CRI - Vargem Alta;12/12/2019;;;
37330;ASS 2019.073;Fazer Contato Terceiro;Solicitar complemento da certidão on line;CRI - 1ª Zona;12/12/2019;13/12/2019;;
37329;ASS 2012.258;Aguardando Resposta Cliente;Vir ao Escritório ;;13/12/2019;16/12/2019;;
37328;ASS 2019.107;Aguardando Resposta Cliente;Trazer o comprovante de existência e pag. De serviço (ficou de depositar);;13/12/2019;;;
37327;ASS 2018.038;Fazer Desenho;Retificar a pedido Prefeitura ( separar o 2º pavimento e incluir sub solos );Lucas;12/12/2019;;;
37326;ASS 2018.038;Fazer Contato Terceiro;Retirar planta para retificar;Prefeitura - GL;11/12/2019;12/12/2019;;
37325;ASS 2018.038;Aguardando Resposta Terceiros;??? - Continuar análise ( solicitou retificações );Prefeitura - GL;04/07/2019;11/12/2019;;
37324;ASS 2018.096;Aguardando Resposta Terceiros;Alcione - Liberar Alvará ( PRONTO );Prefeitura - GL;12/12/2019;16/12/2019;;
37323;ASS 2016.091;Arquivar;;;12/12/2019;12/12/2019;;
37322;ASS 2019.021;Fazer Contato Cliente;Solicitar ART de execução ( após envio de RRT pelo Nelson);;12/12/2019;12/12/2019;;
37321;ASS 2019.021;Fazer Contato Terceiro;Solicitar a RRT e o sulfite vegetal;Napolitano;12/12/2019;12/12/2019;;
37320;PRS 2019.038;Fazer Contato Cliente;Marcar ida no local conferir desenho;;12/12/2019;12/12/2019;;
37319;PAQ 2019.043;Aguardando Resposta Cliente;Atender solicitação;;12/12/2019;12/12/2019;;
37318;PAQ 2019.043;Fazer Contato Cliente;Solicitar cópia da escritura;;12/12/2019;12/12/2019;;
37317;ASS 2019.114;Arquivar;;;12/12/2019;12/12/2019;;
37316;ASS 2019.114;Fazer Contato Cliente;Solicitar Assinaturas entrega de ART e pag. De serviço;;11/12/2019;12/12/2019;;
37315;ASS 2015.087;Fazer Contato Terceiro;Reconhecer firma procuração;Cartório Notarial;11/12/2019;13/12/2019;;
37314;ASS 2015.087;Fazer Contato Cliente;Solicitar Assinaturas e pag.. Parcela inicial;;10/12/2019;11/12/2019;;
37313;ASS 2019.106;Aguardando Resposta Terceiros;Alcione - Para análise ;Prefeitura - GL;06/12/2019;;;
37312;ASS 2019.087;Fazer Contato Terceiro;Solicitar Assinaturas;Milton Assad;11/12/2019;12/12/2019;;
37311;ASS 2018.082;Fazer Contato Terceiro;Reconhecer Firma (procuração);Cartório Notarial;10/12/2019;11/12/2019;;
37310;ASS 2019.113;Fazer Contato Terceiro;Solicitar Assinaturas;Rodrigo;09/12/2019;12/12/2019;;
37309;ASS 2019.105;Aguardando Resposta Terceiros;Tramitando;Prefeitura - SEMDURB;10/12/2019;11/12/2019;;
37308;ASS 2019.110;Aguardando Resposta Terceiros;Tramitando;Prefeitura - SEMDURB;10/12/2019;11/12/2019;;
37307;ASS 2018.096;Fazer Contato Terceiro;Devolver planta e Taxa paga;Prefeitura - GL;11/12/2019;12/12/2019;;
37306;ASS 2019.112;Fazer Contato Terceiro;Solicitar Orçamento;CRI - 1ª Zona;11/12/2019;12/12/2019;;
37305;ASS 2019.112;Fazer Contato Terceiro;Solicitar Assinaturas;Gustavo;11/12/2019;11/12/2019;;
37304;ASS 2019.109;Fazer Contato Cliente;Receber parcela final;;11/12/2019;16/12/2019;;
37303;ASS 2019.023;Fazer Contato Terceiro;Solicitar Assinaturas;Paulo e Erica;11/12/2019;;;
37302;ASS 2019.024;Fazer Contato Terceiro;Solicitar Assinaturas - Renata e Denise;Tino;11/12/2019;;;
37301;ASS 2018.096;Fazer Contato Terceiro;Reconhecer Firma;;11/12/2019;11/12/2019;;
37300;ASS 2019.007;Aguardando Resposta Terceiros;Devolver planta retificada ( solicitou retirada na Print Mark );Nelson Napolitano;11/12/2019;18/12/2019;;
37299;ASS 2019.007;Fazer Contato Terceiro;Solicitar retificações a pedido da prefeitura;Nelson Napolitano;10/12/2019;11/12/2019;;
37298;ASS 2019.114;Fazer Contato Terceiro;Solicitar Assinaturas;Milton Assad;11/12/2019;11/12/2019;;
37297;ASS 2019.087;Fazer Contato Terceiro;Reconhecer Firma;Cartório Notarial;11/12/2019;11/12/2019;;
37296;ASS 2019.087;Aguardando Resposta Cliente;Vir ao Escritório;;10/12/2019;11/12/2019;;
37295;ASS 2019.068;Aguardando Resposta Cliente;Atender solicitação (enviou por zap a escritura);;10/12/2019;12/12/2019;;
37294;ASS 2019.068;Fazer Contato Cliente;Solicitar documento compra da Maria de Fátima e complemento de 70,00 );;10/12/2019;10/12/2019;;
37293;ASS 2019.117;Fazer Contato Cliente;Agendar vinda ao escritório ;;06/12/2019;23/12/2019;;
37292;ASS 2019.117;Fazer Contato Cliente;Agendar vinda ao escritório ( ass. De doc/ trazer xerox dos doc. Pag taxas) não agendou;;21/11/2019;06/12/2019;;
37291;ASS 2019.117;Atividades Internas;Finalizar Montagem;;08/11/2019;21/11/2019;;
37290;ASS 2019.117;Atividades Internas;Elaborar ART;;06/08/2019;08/11/2019;;
37289;ASS 2019.117;Fazer Contato Cliente;Definir serviço e orçamento;;06/08/2019;06/08/2019;;
37288;ASS 2019.055;Atividades Internas;Revisar montagem;Helio Campos;10/12/2019;19/12/2019;;
37287;ASS 2019.069;Fazer Desenho;Retificar a pedido Prefeitura;Lucas;10/12/2019;13/12/2019;;
37286;ASS 2019.057;Fazer Contato Terceiro;Informar sobre planta pra retificar;Nelson Napolitano;10/12/2019;11/12/2019;;
37285;ASS 2019.057;Aguardando Resposta Terceiros;Devolver planta retificada;Nelson Napolitano;11/12/2019;13/12/2019;;
37284;ASS 2019.112;Aguardando Resposta Cliente;Atender solicitação;;10/12/2019;11/12/2019;;
37283;ASS 2019.112;Fazer Contato Cliente;Pag. Taxa ART (enviou por email.;;10/12/2019;10/12/2019;;
37282;ASS 2019.114;Atividades Internas;Imprimir ART;;10/12/2019;11/12/2019;11/12/2019;
37281;ASS 2019.087;Fazer Contato Cliente;Solicitar assinaturas e pagamento taxas;;10/12/2019;10/12/2019;;
37280;ASS 2019.091;Aguardando Resposta Terceiros;Atender solicitação;Rose;10/12/2019;;;
37279;ASS 2019.091;Fazer Contato Terceiro;Solicitar Assinaturas e documentos;Rose;10/12/2019;10/12/2019;;
37278;ASS 2019.114;Fazer Contato Terceiro;Pagar Boletos ART;Bancos / Loteria;09/12/2019;10/12/2019;;
37277;ASS 2019.114;Atividades Internas;Elaborar ART;Milton Assad;09/12/2019;09/12/2019;;
37276;ASS 2018.049;Fazer Contato Cliente;Comunicar parecer da Prefeitura;;09/12/2019;12/12/2019;;
37275;ASS 2012.258;Atividades Internas;Imprimir ART;;09/12/2019;10/12/2019;10/12/2019;
37274;ASS 2019.107;Atividades Internas;Imprimir ART;;09/12/2019;10/12/2019;10/12/2019;
37273;ASS 2019.061;Atividades Internas;Imprimir ART;;09/12/2019;10/12/2019;;
37272;ASS 2019.087;Atividades Internas;Imprimir ART;;09/12/2019;10/12/2019;10/12/2019;
37271;ASS 2012.258;Fazer Contato Terceiro;Pagar taxa / ART;Bancos / Loteria;09/12/2019;09/12/2019;;
37270;ASS 2019.107;Fazer Contato Terceiro;Pagar taxa / ART;Bancos / Loteria;09/12/2019;09/12/2019;;
37269;ASS 2019.061;Fazer Contato Terceiro;Pagar taxa / ART;Bancos / Loteria;09/12/2019;09/12/2019;;
37268;ASS 2019.113;Atividades Internas;Elaborar requerimento -  cartório;;09/12/2019;20/12/2019;;
37267;PAQ 2019.045;Fazer Desenho;Passar Levantamento a Limpo;;09/12/2019;17/12/2019;;
37266;PAQ 2019.056;Aguardando Resposta Terceiros;Aprovar Estudo 2;;09/12/2019;;;
37265;ASS 2019.033;Fazer Contato Terceiro;Devolver planta retificada;Prefeitura - SEMDURB;06/12/2019;11/12/2019;;
37264;ASS 2019.033;Fazer Contato Terceiro;Retirar plantar pra retificar;Prefeitura - SEMDURB;02/12/2019;06/12/2019;;
37263;ASS 2019.069;Fazer Contato Terceiro;Retirar planta pra retificar;Prefeitura - GL;09/12/2019;10/12/2019;;
37262;PAQ 2019.056;Fazer Contato Cliente;Vir buscar novo estudo;;09/12/2019;09/12/2019;;
37261;ASS 2019.116;Atividades Internas;Montar processo;Internet - Receita Federal;09/12/2019;;;
37260;ASS 2018.049;Fazer Contato Terceiro;Retirar processo ;Prefeitura - PDO;09/12/2019;09/12/2019;;
37259;PAQ 2019.018;Arquivar;;;09/12/2019;09/12/2019;;
37258;ASS 2019.109;Aguardando Resposta Terceiros;Liberar CND verificar à tarde;internet - Receita Federal;09/12/2019;11/12/2019;10/12/2019;
37257;ASS 2019.116;Aguardando Resposta Cliente;Vir ao escritório;;07/12/2019;09/12/2019;;
37256;ASS 2019.116;Fazer Contato Cliente;Definir serviço e orçamento;;07/12/2019;07/12/2019;;
37255;ASS 2019.087;Fazer Contato Terceiro;Pag. Boleto ART;Bancos / Loteria;09/12/2019;09/12/2019;;
37254;ASS 2019.109;Fazer Contato Terceiro;Apresentar documentos;Receita Federal;07/12/2019;09/12/2019;09/12/2019;
37253;ASS 2019.109;Fazer Contato Terceiro;Agendar ida Receita;internet - Receita Federal;06/12/2019;07/12/2019;;
37252;ASS 2019.044;Aguardando Resposta Cliente;Analisar lista de documentos ( Autorizou iniciar processo CND - Receita ) ;;06/12/2019;30/12/2019;;
37251;ASS 2019.111;Atividades Internas;Elaborar ART;;06/12/2019;;;
37250;ASS 2019.105;Fazer Contato Terceiro;Dar entrada;Prefeitura - SEMDURB;06/12/2019;10/12/2019;;
37249;ASS 2019.098;Aguardando Resposta Terceiros;Para Providências;Prefeitura - CA;27/11/2019;;;
37248;ASS 2019.098;Aguardando Resposta Terceiros;Para informar;Prefeitura GCI;25/11/2019;27/11/2019;;
37247;ASS 2019.098;Aguardando Resposta Terceiros;Tramitando;Prefeitura - SEMDURB;19/11/2019;21/11/2019;;
37246;PRS 2019.007;Arquivar;Continua na ASS 2019.117;;10/12/2019;10/12/2019;;
37245;ASS 2019.105;Fazer Contato Terceiro;Solicitar Assinaturas;Milton Assad;06/12/2019;06/12/2019;;
37244;PAQ 2019.048;Aguardando Resposta Cliente;Efetuar pagamento;;13/12/2019;16/12/2019;;
37243;ASS 2018.103;Fazer Desenho;Retificar a pedido da prefeitura ;Livre;06/12/2019;16/12/2019;;
37242;ASS 2019.003;Aguardando Resposta Terceiros;Alcione -Liberar alvará;Prefeitura - GL;06/12/2019;10/12/2019;;
37241;ASS 2012.167;Aguardando Resposta Terceiros;Eduardo - Reanálise;Prefeitura - GL;06/12/2019;20/12/2019;;
37240;ASS 2019.021;Aguardando Resposta Terceiros;Alcione - Reanálise (retificar a RRT, fazer o sulfite e vegetal e elaborar a ART de execução);Prefeitura - GL;06/12/2019;12/12/2019;;
37239;ASS 2019.069;Aguardando Resposta Terceiros;Jean Silvio - Reanálise;Prefeitura - GL;06/12/2019;09/12/2019;;
37238;PAQ 2019.056;Fazer Desenho;Elaborar Estudo 2;Helio Campos;06/12/2019;09/12/2019;;
37237;ASS 2019.017;Fazer Contato Terceiro;voltar na Receita a pedido Marcelo;Receita Federal;05/12/2019;06/12/2019;;
37236;ASS 2019.099;Aguardando Resposta Terceiros;Para Providências;Prefeitura - GAP;05/12/2019;19/12/2019;;
37235;ASS 2019.099;Aguardando Resposta Terceiros;Para Providências;Prefeitura - CA;22/11/2019;05/12/2019;;
37234;ASS 2019.099;Aguardando Resposta Terceiros;Para Providências;Prefeitura - GCI;21/11/2019;22/11/2019;;
37233;ASS 2019.103;Aguardando Resposta Terceiros;Para desarquivar;Prefeitura - SEMAD;04/12/2019;23/12/2019;;
37232;ASS 2019.044;Fazer Contato Cliente;Enviar lista de comprovação de final de Obra;;05/12/2019;06/12/2019;;
37231;ASS 2019.109;Aguardando Resposta Cliente;Devolver boleto pago;;05/12/2019;06/12/2019;;
37230;ASS 2019.109;Fazer Contato Cliente;Enviar boleto pelo zap;;05/12/2019;05/12/2019;;
37229;ASS 2019.105;Fazer Contato Terceiro;Imprimir ART;;05/12/2019;06/12/2019;06/12/2019;
37228;ASS 2018.065;Aguardando Resposta Terceiros;Protocolo 45035/2019;Prefeitura - SEMDURB;05/12/2019;11/12/2019;;
37227;ASS 2018.065;Fazer Contato Terceiro;Pagamento de  taxa ;Prefeitura - SEMDURB;05/12/2019;05/12/2019;;
37226;PAQ 2019.056;Aguardando Resposta Terceiros;Aprovar Estudo;;05/12/2019;06/12/2019;;
37225;PAQ 2019.056;Fazer Contato Terceiro;Apresentar Estudo;;05/12/2019;05/12/2019;;
37224;PAQ 2019.056;Desenhando;;Helio Campos;04/12/2019;04/12/2019;;
37223;PAQ 2019.056;Fazer Desenho;Elaborar Estudo;Helio Campos;28/11/2019;28/11/2019;;
37222;PAQ 2019.056;Fazer Medição;Ir no Local;Helio Campos;28/11/2019;28/11/2019;;
37221;PAQ 2019.056;Fazer Contato Cliente;Definir serviço e orçamento;;28/11/2019;28/11/2019;;
37220;PAQ 2019.055;Fazer Desenho;Elaborar Estudo;Helio Campos;05/12/2019;23/12/2019;;
37219;PAQ 2019.055;Fazer Medição;Ir no Local;Helio Campos;05/12/2019;05/12/2019;;
37218;PAQ 2019.055;Fazer Contato Cliente;Definir serviço e orçamento;;05/12/2019;05/12/2019;;
37217;ASS 2019.109;Fazer Contato Terceiro;Imprimir boleto (via Internet);Receita Federal;05/12/2019;05/12/2019;;
37216;ASS 2019.073;Aguardando Resposta Terceiros;Atender solicitação ( nota devolutiva );CRI - 2ª Zona;05/12/2019;12/12/2019;06/01/2020;
37215;ASS 2019.073;Aguardando Resposta Terceiros;Atender solicitação;CRI - 1ª Zona;05/12/2019;12/12/2019;03/01/2020;
37214;ASS 2019.073;Fazer Contato Cliente;Ir lá às 15:30 ;;05/12/2019;12/12/2019;06/12/2019;
37213;ASS 2019.109;Fazer Contato Cliente;Solicitar liberação de boleto;;05/12/2019;05/12/2019;;
37212;ASS 2018.065;Fazer Contato Terceiro;Dar entrada;Prefeitura - SEMDURB;05/12/2019;05/12/2019;;
37211;ASS 2019.073;Fazer Contato Terceiro;Solicitar certidão de Ônus ;CRI - 2ª Zona;04/12/2019;05/12/2019;;
